,Address Sender,Address Receiver,Transaction_value
13058,1865429,5652176,48.199999999999996
13059,5007133,2877106,2.0
13060,648047,5460367,82.05000000000001
13061,1084382,5923341,0.060000000000000005
13062,88141,5460367,45.24
13063,1842296,2467280,0.91
13064,2467280,3245203,45.910000000000004
13065,439142,2190795,0.01
13066,1357156,702977,23.8
13067,1248508,2110902,0.03
13068,3245203,6354304,45.8
13069,2190795,4421645,0.01
13070,6354304,6321799,45.04
13071,1472231,2321705,45.68
13072,2321705,6366086,0.060000000000000005
13073,5721183,3535996,0.61
13074,3535996,4551088,45.019999999999996
13075,1377943,2738578,44.96
13076,3483104,4954358,0.51
13077,4954358,5320283,44.98
13078,121612,1084382,0.01
13079,4309027,2135589,44.97
13080,1084382,4364038,0.01
13081,2378510,4791283,44.93
13082,5674776,2341282,0.01
13083,303498,6128862,48.62
13084,286636,4364038,0.060000000000000005
13085,5674776,354842,44.89
13086,1428285,6244290,44.93
13087,5209334,4364038,0.060000000000000005
13088,1295964,2877158,0.21000000000000002
13089,2877158,4364038,44.919999999999995
13090,83029,4364038,0.060000000000000005
13091,4421645,5032170,164.86
13092,627063,659841,44.85
13093,5032170,4412601,100.01
13094,4412601,3860118,20.01
13095,2262000,5880450,104.84
13096,5880450,2777184,84.83
13097,2777184,3749565,20.01
13098,3749565,4296891,59.82
13099,4296891,5014972,10.01
13100,5014972,6313441,5.01
13101,659841,456776,44.81
13102,5320283,5119199,0.01
13103,541478,4696992,0.060000000000000005
13104,2110902,889552,44.79
13105,5652176,2780829,2.76
13106,2173766,5275172,44.78
13107,2780829,2845358,0.060000000000000005
13108,847491,5627793,44.82
13109,4823011,4954249,2.61
13110,2165328,3589127,44.76
13111,4954249,1111487,0.060000000000000005
13112,2165328,3589127,44.75
13113,5627793,3322949,44.74
13114,1050932,3446459,0.060000000000000005
13115,2727199,4952349,47.18
13116,4952349,2828278,2.4099999999999997
13117,5640674,4570444,5000.01
13118,2828278,6093570,47.07
13119,6093570,2434700,2.3099999999999996
13120,2434700,2478957,46.96
13121,2478957,5009960,2.21
13122,5009960,4909170,46.85
13123,1813053,5349587,0.01
13124,4909170,4189435,46.79
13125,4294655,2395003,0.01
13126,4189435,6365484,46.73
13127,6365484,6329393,46.67
13128,4294655,2395003,0.01
13129,6329393,4519369,1.96
13130,4519369,3017844,1.91
13131,6475482,366122,44.62
13132,3017844,5141936,44.66
13133,880720,6462575,0.01
13134,1476070,4977737,0.01
13135,3610935,2608253,46.39
13136,2608253,4676535,46.33
13137,4676535,6191010,1.71
13138,4339231,2140787,0.01
13139,542900,4319668,344.57
13140,6191010,4653925,0.060000000000000005
13141,3320108,3970230,1.61
13142,3970230,5706401,46.089999999999996
13143,5706401,5000394,0.060000000000000005
13144,321865,3988657,44.54
13145,4788555,2569558,45.970000000000006
13146,1049047,1084382,0.01
13147,1084382,1824853,0.01
13148,554492,5349587,44.519999999999996
13149,2569558,5159388,44.55
13150,5243759,5021855,0.02
13151,4804440,4377487,44.54
13152,2879152,5266717,0.060000000000000005
13153,2317529,5527650,44.529999999999994
13154,3049877,4257145,1.21
13155,4257145,3145309,1.16
13156,3145309,3146322,45.57
13157,3146322,6418010,45.51
13158,6418010,6254031,0.060000000000000005
13159,2889857,6254031,44.5
13160,3446323,2749726,0.91
13161,1599708,554492,0.01
13162,2749726,6469804,0.86
13163,6469804,5358386,45.23
13164,5358386,823856,0.76
13165,823856,5563613,45.120000000000005
13166,4977737,6312087,200.01
13167,5563613,5153895,45.059999999999995
13168,3782048,2786227,0.01
13169,5153895,5328836,45.0
13170,5328836,4891156,44.44
13171,4622061,4810238,0.51
13172,3839047,3934170,59.38
13173,4810238,2202219,0.46
13174,5080209,880720,0.01
13175,2202219,3916915,44.419999999999995
13176,4820437,5000394,0.01
13177,3773162,3468470,44.41
13178,1296513,4911374,0.060000000000000005
13179,1580793,6091507,44.6
13180,6091507,6373835,44.540000000000006
13181,6373835,4911374,0.060000000000000005
13182,821275,3469485,0.060000000000000005
13183,932851,4911374,44.379999999999995
13184,1021056,4911374,0.01
13185,1084382,6025463,54.269999999999996
13186,682819,1880721,0.01
13187,6025463,2011191,54.21
13188,2011191,6046862,54.15
13189,5536706,4552180,0.01
13190,2366459,4849077,44.29
13191,2826436,5780095,57.65
13192,6462575,2474376,0.01
13193,1063121,3117086,12.01
13194,6046862,4275406,54.07000000000001
13195,4275406,4142602,0.060000000000000005
13196,3990668,2304870,53.959999999999994
13197,2304870,1888479,9.66
13198,1888479,2991909,53.85
13199,2145138,2204172,44.24
13200,1856391,3609565,0.01
13201,4911374,4552180,0.01
13202,2991909,6021738,44.26
13203,6462575,5979918,1444.2
13204,1659555,1099989,44.08
13205,1055146,2254499,53.47
13206,880720,6462575,0.01
13207,2254499,3714182,9.41
13208,3714182,6196523,49.01
13209,6264578,6338434,0.01
13210,1261509,4835469,49.0
13211,1416582,6296315,35.01
13212,6296315,4100768,73.99000000000001
13213,4100768,4858770,68.97999999999999
13214,2257179,2081853,0.01
13215,2081853,3369345,0.05
13216,4858770,5020091,63.97
13217,5020091,5005921,15.01
13218,5005921,4578366,74.0
13219,1860334,5293468,14.01
13220,3793424,272583,44.01
13221,10275,2310853,0.060000000000000005
13222,1444664,2935501,44.0
13223,1709385,2392228,4.21
13224,2392228,4930640,43.989999999999995
13225,2000533,2436517,0.060000000000000005
13226,2597469,4770222,47.93
13227,5293468,3117086,12.01
13228,1865117,2899052,43.97
13229,1441168,4619916,0.060000000000000005
13230,3718454,5031147,43.959999999999994
13231,3766811,1664238,0.03
13232,3474511,5809056,43.949999999999996
13233,2597469,6302801,47.89
13234,2597469,5255733,4.01
13235,2597469,831797,1.01
13236,831797,2597469,1.01
13237,178029,4414832,4.01
13238,4972446,4227586,0.060000000000000005
13239,165079,5161826,43.89
13240,1451090,3272986,47.58
13241,3541298,3932321,0.11
13242,3932321,504588,0.01
13243,3076448,2589329,43.82
13244,3272986,3546193,0.060000000000000005
13245,1309679,5795799,47.46
13246,5795799,3032524,47.4
13247,485837,6276387,0.01
13248,3032524,4930977,47.339999999999996
13249,2293614,3117086,0.01
13250,504588,5864425,0.09999999999999999
13251,4930977,2624623,0.060000000000000005
13252,1242624,2978934,47.220000000000006
13253,2978934,5839157,0.060000000000000005
13254,3672867,4044499,43.809999999999995
13255,866889,4375449,0.060000000000000005
13256,2568569,5220199,47.0
13257,5220199,5741388,43.79
13258,4421573,5256999,3.1599999999999997
13259,5256999,4301874,3.11
13260,4301874,3859509,43.779999999999994
13261,2785145,5123626,46.72
13262,5123626,5891727,0.060000000000000005
13263,1765039,5793903,43.76
13264,932529,6338434,62.95
13265,5144698,3879200,0.060000000000000005
13266,4294655,1644698,43.699999999999996
13267,1580374,5424901,46.53
13268,5424901,5540101,0.060000000000000005
13269,462824,5627246,46.42
13270,5627246,6176546,2.71
13271,6176546,5639965,2.6599999999999997
13272,2028850,3091610,563.66
13273,308750,1663223,3.01
13274,308750,5953534,46.65
13275,400498,4731742,0.01
13276,308750,1151194,46.64
13277,308750,4788585,3.01
13278,308750,1667682,46.63
13279,308750,1663223,46.62
13280,308750,3383592,3.01
13281,5639965,5730978,0.060000000000000005
13282,4526237,6309137,46.16
13283,6309137,6186264,2.51
13284,6186264,2291555,43.65
13285,445483,5137910,0.060000000000000005
13286,740152,5985493,43.64
13287,4219617,5684795,45.879999999999995
13288,5684795,3194599,2.26
13289,3194599,4991963,0.060000000000000005
13290,1506104,1691454,43.62
13291,6366086,5349587,5.01
13292,5403550,4628396,99.93
13293,45536,5091049,43.61
13294,1771283,4355041,0.01
13295,4364038,929414,90.0
13296,3469485,74159,5.0
13297,2398171,3282920,5.05
13298,281676,2581244,85.0
13299,2580084,5961788,45.55
13300,5961788,4124584,0.060000000000000005
13301,3564734,4607486,0.01
13302,991838,4607486,43.54
13303,2455455,5060110,1.91
13304,5060110,6433419,0.060000000000000005
13305,6260071,3737215,43.57
13306,1378684,6216702,45.26
13307,6216702,5973495,0.060000000000000005
13308,256833,3045167,1.66
13309,3045167,1451402,45.1
13310,5985493,6433419,43.49
13311,1451402,4875735,0.060000000000000005
13312,3802074,3707150,0.060000000000000005
13313,1267560,3084163,43.529999999999994
13314,2427443,2735979,0.060000000000000005
13315,1412942,6395003,44.82
13316,6395003,3545555,0.060000000000000005
13317,1764610,3862957,44.71
13318,3862957,3640569,0.060000000000000005
13319,4696992,3674449,43.49
13320,2750845,5164195,0.060000000000000005
13321,418083,5919125,44.54
13322,5919125,3502488,1.06
13323,2022534,965694,43.43
13324,3502488,6358162,44.42
13325,6358162,3313173,0.96
13326,3313173,6133822,0.91
13327,6133822,4550570,44.26
13328,1793349,3511115,43.4
13329,3511115,1342029,0.01
13330,4550570,4512027,0.81
13331,4364038,3511115,43.39
13332,3511115,3970499,43.42
13333,4512027,3871586,0.76
13334,1793349,3511115,0.01
13335,3871586,5113275,44.07
13336,5113275,6466588,0.060000000000000005
13337,2221385,3641185,43.41
13338,929414,2572908,0.02
13339,2486422,1594236,43.9
13340,1594236,4362677,0.51
13341,4362677,2740490,43.790000000000006
13342,2740490,1035657,0.41000000000000003
13343,1035657,5345579,43.68
13344,4628396,3491416,4.84
13345,5345579,5607982,43.62
13346,1084382,3939257,0.060000000000000005
13347,5607982,924546,43.56
13348,2920221,2332734,0.01
13349,924546,3852300,43.349999999999994
13350,1386040,5712827,0.16
13351,5712827,3573327,43.39
13352,3573327,4660652,0.060000000000000005
13353,33934,3448136,43.28
13354,4578366,3486645,43.32
13355,3070113,2765086,0.060000000000000005
13356,1681259,4192344,43.26
13357,669502,4123589,0.02
13358,2063563,4601148,43.3
13359,3238916,1552351,0.060000000000000005
13360,251446,2494680,43.29
13361,295384,639175,0.060000000000000005
13362,2683069,4346824,43.269999999999996
13363,2414357,4536088,0.01
13364,342045,2954191,0.060000000000000005
13365,2110902,2867844,43.22
13366,2168811,5035113,0.060000000000000005
13367,3560128,4999760,52.760000000000005
13368,4619916,4619916,0.01
13369,4999760,5788597,9.51
13370,5788597,2613435,43.239999999999995
13371,2003453,2318660,0.060000000000000005
13372,3511115,1342029,43.18
13373,3970499,3988589,0.03
13374,774813,6247113,43.22
13375,454008,5575091,43.209999999999994
13376,3172673,2242000,0.01
13377,1793349,3511115,43.15
13378,1426128,6175912,0.060000000000000005
13379,4563296,3908294,52.34
13380,3908294,2776112,9.16
13381,2776112,4284282,43.18
13382,3973223,665153,0.01
13383,76801,5593238,43.169999999999995
13384,4353431,5949213,43.16
13385,2623359,5891607,0.060000000000000005
13386,5593238,1084382,0.01
13387,3096895,1084382,43.1
13388,1084382,1668911,0.01
13389,1342029,3511115,43.09
13390,5957509,2221362,43.08
13391,1084382,6392027,84.95
13392,1822548,4465830,5.0
13393,3511115,1342029,43.07
13394,4465830,456860,5.0
13395,6392027,6389072,4.91
13396,1834620,5465072,43.1
13397,456860,3250263,43.05
13398,5465072,5349587,0.02
13399,690231,6397008,33.269999999999996
13400,1084382,5684707,43.089999999999996
13401,2099558,5540091,46.84
13402,5540091,5165176,3.7699999999999996
13403,5165176,4872544,3.7199999999999998
13404,4872544,2716929,43.07
13405,5761682,3833560,0.01
13406,965694,1625929,43.01
13407,1481728,3293068,0.060000000000000005
13408,434181,2808150,46.56
13409,821064,6108643,0.01
13410,2808150,5153143,46.489999999999995
13411,5153143,6470560,43.019999999999996
13412,5952803,1294510,0.060000000000000005
13413,1090672,1016540,3.3699999999999997
13414,2940718,2931578,42.96
13415,1016540,1563231,0.060000000000000005
13416,3055827,2924753,42.95
13417,1033743,3432879,3.2699999999999996
13418,3432879,3968693,46.15
13419,3968693,5275760,0.060000000000000005
13420,2924753,2830445,42.95
13421,320936,1666210,42.92
13422,4063095,5275760,0.060000000000000005
13423,820044,6322954,0.060000000000000005
13424,4048236,6405833,45.919999999999995
13425,6405833,5275760,0.060000000000000005
13426,4886758,5275760,42.949999999999996
13427,4469096,5275760,0.060000000000000005
13428,2374838,6322954,42.94
13429,1666210,6043530,42.88
13430,6043530,1666210,0.01
13431,603936,3038922,0.060000000000000005
13432,1666210,4398710,42.87
13433,641429,6015978,45.57
13434,4398710,5467292,42.85
13435,6015978,5563864,2.67
13436,5563864,4586416,2.6199999999999997
13437,4586416,5543201,45.400000000000006
13438,554492,4290366,0.01
13439,3210725,3718668,0.01
13440,5543201,4090766,45.33
13441,4090766,5694407,2.4699999999999998
13442,2867844,360905,42.81
13443,308750,2513951,45.8
13444,1989749,2368946,0.01
13445,5694407,4638360,2.42
13446,2368946,5269589,42.76
13447,3934170,2474376,42.75
13448,4638360,1331959,0.060000000000000005
13449,650571,4518090,0.060000000000000005
13450,710326,3622369,45.0
13451,3622369,2416719,2.2199999999999998
13452,3560764,4445470,46.68
13453,2416719,3528918,44.879999999999995
13454,3528918,1398545,2.07
13455,1398545,3240026,5.01
13456,308750,983421,45.7
13457,308750,5575091,3.01
13458,1084382,4888508,47.69
13459,2420465,6199606,5.01
13460,1032353,1280264,277.68
13461,1928959,2129056,0.01
13462,1056368,1940910,42.78
13463,1280264,4247018,5.01
13464,693331,4740785,295.0
13465,4740785,4907750,10.0
13466,3408546,3726975,5.01
13467,2812051,6074998,47.64
13468,308750,6199606,45.63
13469,1064156,1705116,205.01
13470,1705116,4871245,242.62
13471,4871245,4660393,195.01
13472,4660393,4536109,190.01
13473,4536109,4876605,227.61
13474,4876605,6175912,5.01
13475,1394250,778945,217.6
13476,778945,2823287,170.01
13477,2823287,5365999,207.59
13478,5365999,930529,5.01
13479,372572,6137468,47.58
13480,5278259,4734287,150.01
13481,4734287,4470460,187.57
13482,4470460,5784501,140.01
13483,4913914,5951931,1197.72
13484,5784501,2543900,5.01
13485,1222396,1962069,47.55
13486,1006166,4392422,5.01
13487,2625464,4822195,162.54
13488,4822195,1890282,5.01
13489,4432988,5593424,44.53
13490,1962069,4823770,0.01
13491,4570444,2461960,2242.51
13492,1701147,3057485,47.5
13493,2607508,2596638,105.01
13494,2596638,4083166,5.01
13495,4720413,6350022,42.49
13496,2164017,2016911,137.48
13497,5951931,5770721,155.17
13498,2129563,1377943,0.01
13499,5770721,923713,42.47
13500,2016911,5432754,90.01
13501,5432754,3505361,127.46000000000001
13502,3505361,3819993,80.01
13503,3819993,2758033,47.45
13504,1864936,1112013,47.44
13505,5761682,5839012,0.01
13506,508910,4342547,65.01
13507,4342547,6430572,102.43
13508,6430572,5235338,55.01
13509,5235338,5145122,42.42
13510,1821463,4243045,5.01
13511,1465639,3899342,77.41
13512,3899342,6276617,5.01
13513,2544851,1449256,42.4
13514,963271,5978251,47.39
13515,2033967,6289905,20.01
13516,6289905,4388368,15.01
13517,5839012,4823770,42.38
13518,1771189,5125532,0.97
13519,5593424,5825134,42.37
13520,970425,3884288,0.01
13521,5125532,4222255,42.41
13522,1897994,4734698,0.87
13523,4734698,6404077,42.4
13524,6353334,3008340,43.1
13525,3848868,4079641,0.05
13526,5923724,3038303,42.33
13527,3008340,3981067,0.72
13528,5275760,95894,0.01
13529,3981067,5770991,42.37
13530,3383592,3055827,0.01
13531,2618964,5222496,42.92
13532,5222496,3952899,0.5700000000000001
13533,6322954,4471435,42.339999999999996
13534,3952899,4492468,0.060000000000000005
13535,1623646,4428892,42.29
13536,5275760,95894,0.01
13537,4804260,4817758,47.260000000000005
13538,4343283,5621224,0.060000000000000005
13539,3435093,5623178,42.660000000000004
13540,3446459,5911705,0.01
13541,5275760,4598049,42.269999999999996
13542,5623178,6224599,0.060000000000000005
13543,5275760,3307745,42.25
13544,1047416,4881896,42.510000000000005
13545,2465319,5537923,0.02
13546,5537923,2465319,0.01
13547,5968334,2728045,44.73
13548,308750,479637,3.01
13549,4881896,2210969,42.269999999999996
13550,1250600,5621860,0.16
13551,5621860,3314824,42.26
13552,665153,6358606,0.01
13553,354842,2014673,42.24
13554,16083,2178533,0.060000000000000005
13555,2774837,2774837,42.19
13556,1084382,5596977,0.01
13557,4388368,5907876,57.120000000000005
13558,5907876,6102001,0.060000000000000005
13559,1793349,4171134,0.01
13560,4226675,3746343,43.15
13561,1476070,4977737,0.01
13562,4875735,479637,42.14
13563,1793349,4171134,42.13
13564,3245917,1833509,0.060000000000000005
13565,1659690,3653509,0.060000000000000005
13566,2373796,1485233,14.76
13567,5596977,3872958,42.15
13568,1485233,5633064,42.16
13569,4785720,5868421,14.66
13570,1174894,1933684,0.05
13571,4171134,922969,0.01
13572,2283457,1084382,42.09
13573,2844732,1421520,0.04
13574,4171134,3165139,51.949999999999996
13575,1156881,2308062,0.01
13576,2931578,1892800,42.07
13577,5868421,2699840,56.650000000000006
13578,1084382,3693603,0.01
13579,2699840,3192200,0.060000000000000005
13580,6224599,6390390,42.059999999999995
13581,734872,6231017,14.48
13582,6231017,5699006,56.45
13583,5699006,2138073,42.08
13584,922969,6319019,0.01
13585,390858,1650981,56.31
13586,1421520,5737400,0.03
13587,1989749,5269589,42.01
13588,6390390,3217225,41.97
13589,3217225,711197,0.01
13590,2235174,1216202,2.3899999999999997
13591,1377943,1449256,41.95
13592,1650981,2584621,14.24
13593,711197,5514900,41.93
13594,2584621,5746350,214.17
13595,5514900,3217225,5.0
13596,3199632,1870408,254.0
13597,5746350,2556297,14.17
13598,2556297,5103741,69.17
13599,670083,3992093,3.51
13600,1084382,2736523,46.92
13601,686492,4745775,4.8
13602,2003589,4891370,470.0
13603,1963967,2964537,40.57
13604,2012165,4746549,519.06
13605,2131822,4955252,9.99
13606,2964537,6415132,35.57
13607,4746549,3580687,46.9
13608,3486811,5821665,472.15
13609,6415132,3702958,5.01
13610,5821665,6213505,504.03999999999996
13611,92740,3702958,50.0
13612,6213505,4701560,462.15
13613,4701560,4884441,494.03
13614,1284852,6036707,20.57
13615,6036707,3561467,57.43
13616,4884441,2034925,447.15999999999997
13617,2034925,5289649,442.15999999999997
13618,3561467,3580687,46.86
13619,5289649,5294680,477.15
13620,5294680,4554970,437.15
13621,2096425,2772181,40.56
13622,4554970,3987571,432.15
13623,2772181,3580687,5.01
13624,1802074,5469281,41.9
13625,3987571,3580687,10.0
13626,193801,3580687,35.0
13627,4523636,4992713,0.45
13628,989168,2931998,41.870000000000005
13629,4992713,5998907,25.05
13630,5091049,4375148,5.04
13631,1084382,4564240,0.01
13632,2931998,5637545,0.02
13633,3179374,6204712,2141.81
13634,3653688,6368636,0.02
13635,2235279,6316608,42.13
13636,6368636,4671659,41.78
13637,4290366,3880359,0.01
13638,5930916,4638060,0.01
13639,6316608,5116506,41.82
13640,1722505,3114019,0.060000000000000005
13641,960094,5165845,41.8
13642,5165845,2859546,41.76
13643,380383,1965211,3.9
13644,923713,6448819,136.9
13645,1702469,5365113,0.2
13646,2051346,2859546,41.739999999999995
13647,2205564,5750565,0.02
13648,5365113,4164315,41.86
